typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20210101,2021,52,2021,288,GHA,Ghana,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13202.04,FALSE,8,kg,13202.04,FALSE,688.179,FALSE,0,FALSE,,39794329.6,39794329.6,0,FALSE,TRUE
C,A,20210101,2021,52,2021,288,GHA,Ghana,X,Export,380,ITA,Italy,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1550.379,FALSE,8,kg,1550.379,FALSE,97.137,FALSE,0,FALSE,,5576114.614,5576114.614,0,FALSE,TRUE
C,A,20210101,2021,52,2021,288,GHA,Ghana,X,Export,392,JPN,Japan,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14.867,FALSE,8,kg,14.867,FALSE,0.462,FALSE,0,FALSE,,26257.523,26257.523,0,FALSE,TRUE
C,A,20210101,2021,52,2021,288,GHA,Ghana,X,Export,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,135.981,FALSE,8,kg,135.981,FALSE,5.973,FALSE,0,FALSE,,307300.855,307300.855,0,FALSE,TRUE
C,A,20210101,2021,52,2021,288,GHA,Ghana,X,Export,428,LVA,Latvia,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,0.91,FALSE,0,FALSE,,54588.092,54588.092,0,FALSE,TRUE
C,A,20210101,2021,52,2021,288,GHA,Ghana,X,Export,512,OMN,Oman,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,31.892,FALSE,8,kg,31.892,FALSE,0.992,FALSE,0,FALSE,,57447.137,57447.137,0,FALSE,TRUE
C,A,20210101,2021,52,2021,288,GHA,Ghana,X,Export,554,NZL,New Zealand,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.146,FALSE,8,kg,2.146,FALSE,0.067,FALSE,0,FALSE,,3672.255,3672.255,0,FALSE,TRUE
C,A,20210101,2021,52,2021,288,GHA,Ghana,X,Export,616,POL,Poland,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.123,FALSE,8,kg,3.123,FALSE,0.9,FALSE,0,FALSE,,5521.871,5521.871,0,FALSE,TRUE
C,A,20210101,2021,52,2021,288,GHA,Ghana,X,Export,699,IND,India,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,530382.61,FALSE,8,kg,530382.61,FALSE,19268.747,FALSE,0,FALSE,,973527433.7,973527433.7,0,FALSE,TRUE
C,A,20210101,2021,52,2021,288,GHA,Ghana,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,675674.324,FALSE,8,kg,3797608.704,FALSE,27501.882,FALSE,0,FALSE,,1393631712,1393631712,0,FALSE,TRUE
C,A,20210101,2021,52,2021,288,GHA,Ghana,X,Export,757,CHE,Switzerland,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1320169.2,FALSE,8,kg,1320169.2,FALSE,49403.677,FALSE,0,FALSE,,2405706522,2405706522,0,FALSE,TRUE
C,A,20210101,2021,52,2021,288,GHA,Ghana,X,Export,764,THA,Thailand,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1188.493,FALSE,8,kg,1188.493,FALSE,41.002,FALSE,0,FALSE,,2203179.524,2203179.524,0,FALSE,TRUE
C,A,20210101,2021,52,2021,288,GHA,Ghana,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22381.281,FALSE,8,kg,22381.281,FALSE,1085.253,FALSE,0,FALSE,,60673699.82,60673699.82,0,FALSE,TRUE
C,A,20210101,2021,52,2021,288,GHA,Ghana,X,Export,792,TUR,FALSE,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,972.987,FALSE,8,kg,972.987,FALSE,30.34,FALSE,0,FALSE,,1834538.057,1834538.057,0,FALSE,TRUE
C,A,20210101,2021,52,2021,288,GHA,Ghana,X,Export,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,120.006,FALSE,8,kg,120.006,FALSE,3.732,FALSE,0,FALSE,,212855.823,212855.823,0,FALSE,TRUE
C,A,20210101,2021,52,2021,288,GHA,Ghana,X,Export,834,TZA,United Rep. of Tanzania,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3777.74,FALSE,8,kg,3777.74,FALSE,125.001,FALSE,0,FALSE,,7005170.528,7005170.528,0,FALSE,TRUE
C,A,20210101,2021,52,2021,288,GHA,Ghana,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,129.567,FALSE,8,kg,129.567,FALSE,12,FALSE,0,FALSE,,697531.864,697531.864,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3816018.965,TRUE,-1,N/A,0,FALSE,131349.213,TRUE,0,FALSE,,6540960051,6540960051,6,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,56,BEL,Belgium,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,60.109,FALSE,8,kg,60.109,FALSE,2.779,FALSE,0,FALSE,,151382.933,151382.933,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,100,BGR,Bulgaria,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.534,FALSE,8,kg,1.534,FALSE,0.048,FALSE,0,FALSE,,2465.781,2465.781,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,124,CAN,Canada,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.424,FALSE,8,kg,2.424,FALSE,0.075,FALSE,0,FALSE,,4194.59,4194.59,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,360.496,FALSE,8,kg,360.496,FALSE,12.01,FALSE,0,FALSE,,476349.26,476349.26,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,203,CZE,Czechia,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,,21151.683,21151.683,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,251,FRA,France,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.709,FALSE,8,kg,3.709,FALSE,0.128,FALSE,0,FALSE,,6426.465,6426.465,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13199.344,FALSE,8,kg,13199.344,FALSE,680.221,FALSE,0,FALSE,,39446307.62,39446307.62,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,392,JPN,Japan,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,89.751,FALSE,8,kg,89.751,FALSE,2.845,FALSE,0,FALSE,,150452.11,150452.11,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,388.674,FALSE,8,kg,388.674,FALSE,12.988,FALSE,0,FALSE,,783424.158,783424.158,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,414,KWT,Kuwait,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,301.747,FALSE,8,kg,301.747,FALSE,10.274,FALSE,0,FALSE,,650040.42,650040.42,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,,50049.689,50049.689,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,512,OMN,Oman,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,0.93,FALSE,0,FALSE,,45738.69,45738.69,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,616,POL,Poland,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,29.201,FALSE,8,kg,29.201,FALSE,0.908,FALSE,0,FALSE,,81192.179,81192.179,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,634,QAT,Qatar,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,,237239.579,237239.579,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,686,SEN,Senegal,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,29.982,FALSE,8,kg,29.982,FALSE,0.932,FALSE,0,FALSE,,47493.088,47493.088,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,699,IND,India,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,729574.129,FALSE,8,kg,729574.129,FALSE,27268.105,FALSE,0,FALSE,,1400463716,1400463716,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,702,SGP,Singapore,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.15,FALSE,8,kg,1.15,FALSE,1.07,FALSE,0,FALSE,,46484.931,46484.931,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1207402.72,TRUE,-1,N/A,0,FALSE,33618.998,TRUE,0,FALSE,,1620062309,1620062309,6,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,724,ESP,Spain,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,59.543,FALSE,8,kg,59.543,FALSE,1.852,FALSE,0,FALSE,,92339.354,92339.354,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,757,CHE,Switzerland,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1759601.8,FALSE,8,kg,1759601.8,FALSE,64667.32,FALSE,0,FALSE,,3147154563,3147154563,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,764,THA,Thailand,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,60.087,FALSE,8,kg,60.087,FALSE,1.894,FALSE,0,FALSE,,82006.206,82006.206,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,99489.677,FALSE,8,kg,602762.96,FALSE,4872.455,FALSE,0,FALSE,,316874807.2,316874807.2,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,792,TUR,FALSE,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1719.88,FALSE,8,kg,1719.88,FALSE,59,FALSE,0,FALSE,,4795774.213,4795774.213,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3296.773,FALSE,8,kg,3296.773,FALSE,119.68,FALSE,0,FALSE,,8662745.398,8662745.398,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,854,BFA,Burkina Faso,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,342.235,FALSE,8,kg,342.235,FALSE,11.7,FALSE,0,FALSE,,571398.281,571398.281,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,38221.667,FALSE,8,kg,38221.667,FALSE,1190.287,FALSE,0,FALSE,,56418193.68,56418193.68,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,699,IND,India,0,W00,World,H5,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,34030.079,FALSE,8,kg,34030.079,FALSE,1059.688,FALSE,0,FALSE,,49629947.63,49629947.63,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,764,THA,Thailand,0,W00,World,H5,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,0.057,FALSE,0,FALSE,,4903.813,4903.813,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4190.588,FALSE,8,kg,4190.588,FALSE,130.542,FALSE,0,FALSE,,6783342.244,6783342.244,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3777797.298,TRUE,8,kg,4299587.793,FALSE,130158.926,TRUE,0,FALSE,,6484541858,6484541858,6,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,56,BEL,Belgium,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,60.109,FALSE,8,kg,60.109,FALSE,2.779,FALSE,0,FALSE,,151382.933,151382.933,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,100,BGR,Bulgaria,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.534,FALSE,8,kg,1.534,FALSE,0.048,FALSE,0,FALSE,,2465.781,2465.781,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,124,CAN,Canada,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.424,FALSE,8,kg,2.424,FALSE,0.075,FALSE,0,FALSE,,4194.59,4194.59,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,360.496,FALSE,8,kg,360.496,FALSE,12.01,FALSE,0,FALSE,,476349.26,476349.26,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,203,CZE,Czechia,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,,21151.683,21151.683,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,251,FRA,France,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.709,FALSE,8,kg,3.709,FALSE,0.128,FALSE,0,FALSE,,6426.465,6426.465,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13199.344,FALSE,8,kg,13199.344,FALSE,680.221,FALSE,0,FALSE,,39446307.62,39446307.62,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,392,JPN,Japan,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,89.751,FALSE,8,kg,89.751,FALSE,2.845,FALSE,0,FALSE,,150452.11,150452.11,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,388.674,FALSE,8,kg,388.674,FALSE,12.988,FALSE,0,FALSE,,783424.158,783424.158,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,414,KWT,Kuwait,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,301.747,FALSE,8,kg,301.747,FALSE,10.274,FALSE,0,FALSE,,650040.42,650040.42,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,,50049.689,50049.689,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,512,OMN,Oman,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,0.93,FALSE,0,FALSE,,45738.69,45738.69,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,616,POL,Poland,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,29.201,FALSE,8,kg,29.201,FALSE,0.908,FALSE,0,FALSE,,81192.179,81192.179,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,634,QAT,Qatar,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,,237239.579,237239.579,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,686,SEN,Senegal,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,29.982,FALSE,8,kg,29.982,FALSE,0.932,FALSE,0,FALSE,,47493.088,47493.088,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,699,IND,India,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,695544.05,FALSE,8,kg,695544.05,FALSE,26208.417,FALSE,0,FALSE,,1350833768,1350833768,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,702,SGP,Singapore,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.15,FALSE,8,kg,1.15,FALSE,1.07,FALSE,0,FALSE,,46484.931,46484.931,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1207402.72,TRUE,8,kg,1225919.932,FALSE,33618.998,TRUE,0,FALSE,,1620062309,1620062309,6,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,724,ESP,Spain,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,59.543,FALSE,8,kg,59.543,FALSE,1.852,FALSE,0,FALSE,,92339.354,92339.354,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,757,CHE,Switzerland,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1759601.8,FALSE,8,kg,1759601.8,FALSE,64667.32,FALSE,0,FALSE,,3147154563,3147154563,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,764,THA,Thailand,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,59.087,FALSE,8,kg,59.087,FALSE,1.838,FALSE,0,FALSE,,77102.394,77102.394,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,95299.089,FALSE,8,kg,598572.372,FALSE,4741.912,FALSE,0,FALSE,,310091464.9,310091464.9,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,792,TUR,FALSE,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1719.88,FALSE,8,kg,1719.88,FALSE,59,FALSE,0,FALSE,,4795774.213,4795774.213,0,FALSE,TRUE
C,A,20220101,2022,52,2022,288,GHA,Ghana,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3296.773,FALSE,8,kg,3296.773,FALSE,119.68,FALSE,0,FALSE,,8662745.398,8662745.398,0,FALSE,TRUE
